tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
AT3G47820.1,default,,ATG,,,,"[170, 1766]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47830.1,default,,ATG,,,,"[65, 947]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47840.1,default,,ATG,,,,"[71, 2192]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G47850.1,default,,ATG,,,,"[13, 1072]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47860.1,default,,ATG,,,,"[84, 1146]",mORF,"[96.0, 0.0, 0.0]",,0.0,,
AT3G47890.2,default,,ATG,,,,"[282, 4989]",mORF,"[0.775284, 0.110755, 0.0]",,0.0,,
AT3G47930.1,default,,ATG,,,,"[178, 2011]",mORF,"[43.3065, 0.0, 0.0]",,0.0,,
AT3G47930.2,default,,ATG,,,,"[127, 1825]",mORF,"[2.69352, 0.0, 0.0]",,0.0,,
AT3G47940.1,default,,ATG,,,,"[341, 1394]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47950.1,default,,ATG,,,,"[175, 3058]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47960.1,default,,ATG,,,,"[152, 2063]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
AT3G47980.1,default,,ATG,,,,"[317, 1076]",mORF,"[25.0, 0.0, 0.0]",,0.0,,
AT3G47990.1,default,,ATG,,,,"[298, 1375]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47990.2,default,,ATG,,,,"[620, 1649]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G47990.3,default,,ATG,,,,"[850, 1756]",mORF,"[0.394403, 0.0717096, 0.0]",,0.0,,
AT3G47990.4,default,,ATG,,,,"[553, 1459]",mORF,"[1.46867, 0.267031, 0.0]",,0.0,,
AT3G47990.5,default,,ATG,,,,"[100, 1006]",mORF,"[2.84476, 0.517229, 0.0]",,0.0,,
AT3G48000.1,default,,ATG,,,,"[326, 1943]",mORF,"[21.0, 2.0, 0.0]",,0.0,,
AT3G48020.1,default,,ATG,,,,"[193, 601]",mORF,"[5.0, 0.0, 1.0]",,0.0,,
AT3G48030.2,default,,ATG,,,,"[1295, 2111]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48040.1,default,,ATG,,,,"[224, 851]",mORF,"[2.86923, 0.0, 0.0]",,0.0,,
AT3G48040.2,default,,ATG,,,,"[224, 764]",mORF,"[0.130766, 0.0, 0.0]",,0.0,,
AT3G48050.1,default,,ATG,,,,"[458, 5300]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48050.2,default,,ATG,,,,"[458, 5300]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48060.1,default,,ATG,,,,"[294, 5130]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48060.2,default,,ATG,,,,"[413, 5252]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48060.3,default,,ATG,,,,"[408, 5244]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48070.1,default,,ATG,,,,"[168, 1128]",mORF,"[16.7869, 1.61412, 0.0]",,0.0,,
AT3G48070.2,default,,ATG,,,,"[166, 1219]",mORF,"[35.2131, 3.38588, 0.0]",,0.0,,
AT3G48070.3,default,,ATG,,,,"[385, 1291]",mORF,"[1.42604, 0.0, 0.0]",,0.0,,
AT3G48080.1,default,,ATG,,,,"[45, 1935]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G48090.2,default,,ATG,,,,"[309, 1857]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48100.1,default,,ATG,,,,"[210, 765]",mORF,"[21.0, 13.0, 0.0]",,0.0,,
AT3G48110.1,default,,ATG,,,,"[141, 3345]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48120.1,default,,ATG,,,,"[80, 1067]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48140.1,default,,ATG,,,,"[189, 456]",mORF,"[2561.0, 1378.0, 6.0]",,0.0,,
AT3G48150.1,default,,ATG,,,,"[117, 1857]",mORF,"[9.0, 21.0, 0.0]",,0.0,,
AT3G48150.2,default,,ATG,,,,"[306, 1707]",mORF,"[2.27387, 0.378979, 0.0]",,0.0,,
AT3G48160.2,default,,ATG,,,,"[310, 1522]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G48170.1,default,,ATG,,,,"[108, 1620]",mORF,"[14.0, 0.0, 0.0]",,0.0,,
AT3G48180.1,default,,ATG,,,,"[115, 349]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
AT3G48187.1,default,,ATG,,,,"[0, 2541]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48190.1,default,,ATG,,,,"[132, 7929]",mORF,"[0.0, 0.267535, 0.0]",,0.0,,
AT3G48190.2,default,,ATG,,,,"[132, 9174]",mORF,"[0.0, 1.59676, 0.0]",,0.0,,
AT3G48190.3,default,,ATG,,,,"[132, 9102]",mORF,"[0.0, 0.135704, 0.0]",,0.0,,
AT3G48240.1,default,,ATG,,,,"[250, 793]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G48250.1,default,,ATG,,,,"[103, 1969]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48260.1,default,,ATG,,,,"[310, 1861]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G48260.2,default,,ATG,,,,"[699, 1965]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48280.1,default,,ATG,,,,"[52, 1525]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48290.2,default,,ATG,,,,"[125, 1670]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48300.2,default,,ATG,,,,"[53, 1511]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48310.1,default,,ATG,,,,"[196, 1669]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G48320.1,default,,ATG,,,,"[107, 1580]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48330.1,default,,ATG,,,,"[157, 850]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G48330.3,default,,ATG,,,,"[390, 1038]",mORF,"[1.56384, 0.0, 0.0]",,0.0,,
AT3G48340.1,default,,ATG,,,,"[233, 1319]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48350.1,default,,ATG,,,,"[27, 1122]",mORF,"[11.0401, 0.0, 0.0]",,0.0,,
AT3G48350.2,default,,ATG,,,,"[27, 915]",mORF,"[1.95988, 0.0, 0.0]",,0.0,,
AT3G48360.1,default,,ATG,,,,"[267, 1362]",mORF,"[3.30053, 0.0, 0.0]",,0.0,,
AT3G48360.2,default,,ATG,,,,"[267, 1272]",mORF,"[0.699471, 0.0, 0.0]",,0.0,,
AT3G48360.3,default,,ATG,,,,"[787, 1564]",mORF,"[0.963971, 0.0, 0.0]",,0.0,,
AT3G48380.1,default,,ATG,,,,"[52, 1990]",mORF,"[10.0, 0.0, 0.0]",,0.0,,
AT3G48390.1,default,,ATG,,,,"[236, 2138]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48400.1,default,,ATG,,,,"[0, 1860]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48410.1,default,,ATG,,,,"[88, 1246]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G48420.1,default,,ATG,,,,"[162, 1122]",mORF,"[35.0, 0.0, 0.0]",,0.0,,
AT3G48425.1,default,,ATG,,,,"[205, 1300]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48430.2,default,,ATG,,,,"[74, 3080]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48440.1,default,,ATG,,,,"[356, 1703]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48450.2,default,,ATG,,,,"[216, 486]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48460.1,default,,ATG,,,,"[80, 1226]",mORF,"[32.0, 0.0, 0.0]",,0.0,,
AT3G48470.1,default,,ATG,,,,"[0, 3084]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48470.2,default,,ATG,,,,"[63, 3096]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
AT3G48480.1,default,,ATG,,,,"[62, 959]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48490.1,default,,ATG,,,,"[72, 435]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G48500.1,default,,ATG,,,,"[129, 2136]",mORF,"[255.0, 14.0, 28.0]",,0.0,,
AT3G48510.1,default,,ATG,,,,"[138, 1023]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48520.1,default,,ATG,,,,"[150, 1671]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G48540.1,default,,ATG,,,,"[24, 723]",mORF,"[22.0, 0.0, 0.0]",,0.0,,
AT3G48550.1,default,,ATG,,,,"[229, 706]",mORF,"[6.39507, 0.0, 0.0]",,0.0,,
AT3G48550.2,default,,ATG,,,,"[49, 430]",mORF,"[2.60493, 0.0, 0.0]",,0.0,,
AT3G48570.1,default,,ATG,,,,"[360, 570]",mORF,"[40.0, 0.0, 0.0]",,0.0,,
AT3G48580.1,default,,ATG,,,,"[140, 974]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G48580.3,default,,ATG,,,,"[320, 977]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48590.1,default,,ATG,,,,"[80, 785]",mORF,"[21.0, 5.0, 0.0]",,0.0,,
AT3G48600.2,default,,ATG,,,,"[77, 764]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48620.1,default,,ATG,,,,"[90, 1056]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48660.1,default,,ATG,,,,"[0, 270]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48670.2,default,,ATG,,,,"[47, 1991]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48670.3,default,,ATG,,,,"[144, 2088]",mORF,"[226.0, 1.0, 0.0]",,0.0,,
AT3G48680.1,default,,ATG,,,,"[172, 943]",mORF,"[186.0, 20.0, 1.0]",,0.0,,
AT3G48690.1,default,,ATG,,,,"[74, 1049]",mORF,"[257.0, 7.0, 0.0]",,0.0,,
AT3G48700.1,default,,ATG,,,,"[65, 1055]",mORF,"[39.0, 1.0, 0.0]",,0.0,,
AT3G48710.1,default,,ATG,,,,"[349, 1738]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48720.1,default,,ATG,,,,"[383, 1676]",mORF,"[16.0, 0.0, 0.0]",,0.0,,
AT3G48730.1,default,,ATG,,,,"[126, 1545]",mORF,"[158.0, 0.0, 0.0]",,0.0,,
AT3G48740.1,default,,ATG,,,,"[169, 1039]",mORF,"[25.0, 0.0, 1.0]",,0.0,,
AT3G48750.1,default,,ATG,,,,"[269, 1154]",mORF,"[35.0, 0.0, 0.0]",,0.0,,
AT3G48760.1,default,,ATG,,,,"[197, 1628]",mORF,"[121.0, 0.0, 0.0]",,0.0,,
AT3G48770.2,default,,ATG,,,,"[0, 5700]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48780.2,default,,ATG,,,,"[326, 1796]",mORF,"[0.291588, 0.0153467, 0.0]",,0.0,,
AT3G48810.1,default,,ATG,,,,"[38, 2018]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G48820.1,default,,ATG,,,,"[89, 1412]",mORF,"[2.65801, 0.0, 0.0]",,0.0,,
AT3G48820.2,default,,ATG,,,,"[46, 1342]",mORF,"[1.34199, 0.0, 0.0]",,0.0,,
AT3G48830.1,default,,ATG,,,,"[131, 1691]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48835.1,default,,ATG,,,,"[53, 1292]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G48850.1,default,,ATG,,,,"[149, 1241]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G48860.1,default,,ATG,,,,"[133, 1618]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48860.2,default,,ATG,,,,"[276, 2010]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48860.3,default,,ATG,,,,"[963, 2235]",mORF,"[0.389204, 0.0, 0.0]",,0.0,,
AT3G48870.1,default,,ATG,,,,"[213, 3072]",mORF,"[26.1427, 0.0, 0.0]",,0.0,,
AT3G48870.2,default,,ATG,,,,"[264, 3030]",mORF,"[0.485553, 0.0, 0.0]",,0.0,,
AT3G48870.3,default,,ATG,,,,"[313, 3172]",mORF,"[0.917069, 0.0, 0.0]",,0.0,,
AT3G48870.4,default,,ATG,,,,"[263, 3122]",mORF,"[0.940234, 0.0, 0.0]",,0.0,,
AT3G48880.1,default,,ATG,,,,"[310, 1240]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48880.2,default,,ATG,,,,"[179, 1109]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48880.3,default,,ATG,,,,"[940, 1870]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48890.1,default,,ATG,,,,"[217, 919]",mORF,"[121.0, 7.0, 0.0]",,0.0,,
AT3G48900.2,default,,ATG,,,,"[46, 1849]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48900.3,default,,ATG,,,,"[322, 1951]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48920.1,default,,ATG,,,,"[220, 1006]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48930.1,default,,ATG,,,,"[92, 575]",mORF,"[2624.0, 16.0, 0.0]",,0.0,,
AT3G48940.1,default,,ATG,,,,"[148, 676]",mORF,"[7.0, 0.0, 0.0]",,0.0,,
AT3G48960.1,default,,ATG,,,,"[0, 621]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48970.1,default,,ATG,,,,"[347, 770]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48970.2,default,,ATG,,,,"[470, 887]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48970.3,default,,ATG,,,,"[130, 547]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48980.1,default,,ATG,,,,"[0, 1620]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48980.2,default,,ATG,,,,"[311, 1949]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G48990.1,default,,ATG,,,,"[192, 1737]",mORF,"[279.0, 42.0, 3.0]",,0.0,,
AT3G49000.1,default,,ATG,,,,"[343, 1915]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G49010.1,default,,ATG,,,,"[68, 689]",mORF,"[15.5429, 0.112494, 0.0]",,0.0,,
AT3G49010.2,default,,ATG,,,,"[66, 687]",mORF,"[1530.71, 11.0787, 0.0]",,0.0,,
AT3G49010.3,default,,ATG,,,,"[83, 704]",mORF,"[83.9019, 0.607251, 0.0]",,0.0,,
AT3G49010.4,default,,ATG,,,,"[58, 673]",mORF,"[12.5, 0.0904705, 0.0]",,0.0,,
AT3G49010.5,default,,ATG,,,,"[56, 518]",mORF,"[0.760186, 0.00550195, 0.0]",,0.0,,
AT3G49010.6,default,,ATG,,,,"[394, 1015]",mORF,"[3.81118, 0.0275839, 0.0]",,0.0,,
AT3G49010.7,default,,ATG,,,,"[420, 1041]",mORF,"[10.7771, 0.0780008, 0.0]",,0.0,,
AT3G49060.1,default,,ATG,,,,"[267, 2685]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49060.2,default,,ATG,,,,"[114, 2502]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49060.3,default,,ATG,,,,"[859, 3178]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49070.1,default,,ATG,,,,"[0, 1251]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49070.2,default,,ATG,,,,"[138, 1269]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49080.1,default,,ATG,,,,"[127, 1420]",mORF,"[136.0, 25.0, 1.0]",,0.0,,
AT3G49100.1,default,,ATG,,,,"[141, 453]",mORF,"[143.0, 1.0, 0.0]",,0.0,,
AT3G49110.1,default,,ATG,,,,"[126, 1191]",mORF,"[2.0, 2.0, 0.0]",,0.0,,
AT3G49120.1,default,,ATG,,,,"[168, 1230]",mORF,"[22.0, 0.0, 0.0]",,0.0,,
AT3G49140.1,default,,ATG,,,,"[186, 1686]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49142.1,default,,ATG,,,,"[36, 2097]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49150.1,default,,ATG,,,,"[0, 1404]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49160.1,default,,ATG,,,,"[194, 2327]",mORF,"[5.86696, 0.977827, 0.0]",,0.0,,
AT3G49160.2,default,,ATG,,,,"[174, 1725]",mORF,"[0.133035, 0.0221726, 0.0]",,0.0,,
AT3G49170.1,default,,ATG,,,,"[10, 2563]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49180.1,default,,ATG,,,,"[63, 1380]",mORF,"[108.0, 10.0, 0.0]",,0.0,,
AT3G49190.1,default,,ATG,,,,"[15, 1584]",mORF,"[7.0, 3.0, 0.0]",,0.0,,
AT3G49200.1,default,,ATG,,,,"[0, 1524]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49210.1,default,,ATG,,,,"[363, 1920]",mORF,"[4.72731, 0.0, 0.0]",,0.0,,
AT3G49210.2,default,,ATG,,,,"[180, 1479]",mORF,"[1.27269, 0.0, 0.0]",,0.0,,
AT3G49220.1,default,,ATG,,,,"[113, 1910]",mORF,"[192.17, 3.88223, 0.0]",,0.0,,
AT3G49220.2,default,,ATG,,,,"[42, 1311]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49220.3,default,,ATG,,,,"[19, 1951]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49240.1,default,,ATG,,,,"[125, 2015]",mORF,"[265.0, 7.0, 1.0]",,0.0,,
AT3G49250.1,default,,ATG,,,,"[195, 1458]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G49260.1,default,,ATG,,,,"[310, 1726]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49260.2,default,,ATG,,,,"[86, 1502]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49260.3,default,,ATG,,,,"[201, 1620]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49260.4,default,,ATG,,,,"[244, 1660]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49290.1,default,,ATG,,,,"[588, 1527]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49290.2,default,,ATG,,,,"[335, 1274]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49310.1,default,,ATG,,,,"[127, 1510]",mORF,"[228.0, 1.0, 0.0]",,0.0,,
AT3G49320.1,default,,ATG,,,,"[43, 1108]",mORF,"[5.77611, 0.0, 0.0]",,0.0,,
AT3G49320.2,default,,ATG,,,,"[43, 820]",mORF,"[0.223894, 0.0, 0.0]",,0.0,,
AT3G49330.1,default,,ATG,,,,"[59, 620]",mORF,"[2.0, 5.0, 0.0]",,0.0,,
AT3G49350.1,default,,ATG,,,,"[343, 1963]",mORF,"[14.0, 2.0, 0.0]",,0.0,,
AT3G49360.1,default,,ATG,,,,"[183, 963]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49370.1,default,,ATG,,,,"[185, 1970]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G49380.1,default,,ATG,,,,"[131, 1190]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49390.3,default,,ATG,,,,"[249, 1311]",mORF,"[0.0490129, 0.0, 0.0]",,0.0,,
AT3G49400.1,default,,ATG,,,,"[147, 2826]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G49410.1,default,,ATG,,,,"[116, 1841]",mORF,"[0.693282, 0.0, 0.0]",,0.0,,
AT3G49410.2,default,,ATG,,,,"[687, 2031]",mORF,"[0.23446, 0.0, 0.0]",,0.0,,
AT3G49410.3,default,,ATG,,,,"[57, 1782]",mORF,"[0.306718, 0.0, 0.0]",,0.0,,
AT3G49420.1,default,,ATG,,,,"[197, 620]",mORF,"[2.86471, 0.0, 0.0]",,0.0,,
AT3G49420.2,default,,ATG,,,,"[354, 777]",mORF,"[0.104784, 0.0, 0.0]",,0.0,,
AT3G49430.1,default,,ATG,,,,"[230, 1133]",mORF,"[12.7795, 0.851965, 0.0]",,0.0,,
AT3G49430.2,default,,ATG,,,,"[193, 1087]",mORF,"[0.0913292, 0.00608862, 0.0]",,0.0,,
AT3G49430.4,default,,ATG,,,,"[1159, 2062]",mORF,"[0.221496, 0.0147664, 0.0]",,0.0,,
AT3G49430.6,default,,ATG,,,,"[624, 1527]",mORF,"[0.49812, 0.033208, 0.0]",,0.0,,
AT3G49470.1,default,,ATG,,,,"[138, 792]",mORF,"[17.4783, 0.6027, 0.0]",,0.0,,
AT3G49470.2,default,,ATG,,,,"[96, 795]",mORF,"[11.5217, 0.3973, 0.0]",,0.0,,
AT3G49490.1,default,,ATG,,,,"[82, 2944]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
AT3G49500.2,default,,ATG,,,,"[212, 3803]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49510.1,default,,ATG,,,,"[0, 1167]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49530.1,default,,ATG,,,,"[242, 1652]",mORF,"[3.8514, 0.0, 0.0]",,0.0,,
AT3G49530.2,default,,ATG,,,,"[239, 1469]",mORF,"[0.148596, 0.0, 0.0]",,0.0,,
AT3G49550.1,default,,ATG,,,,"[129, 573]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G49560.1,default,,ATG,,,,"[123, 909]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
AT3G49570.1,default,,ATG,,,,"[195, 489]",mORF,"[0.0, 2.0, 0.0]",,0.0,,
AT3G49580.1,default,,ATG,,,,"[221, 506]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49590.1,default,,ATG,,,,"[483, 2295]",mORF,"[8.15459, 0.0, 0.263051]",,0.0,,
AT3G49590.2,default,,ATG,,,,"[248, 2060]",mORF,"[22.6726, 0.0, 0.731374]",,0.0,,
AT3G49590.3,default,,ATG,,,,"[413, 2270]",mORF,"[0.172804, 0.0, 0.00557432]",,0.0,,
AT3G49600.1,default,,ATG,,,,"[315, 3519]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49600.2,default,,ATG,,,,"[204, 3408]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49600.3,default,,ATG,,,,"[218, 3359]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49601.1,default,,ATG,,,,"[129, 1905]",mORF,"[10.0, 5.0, 0.0]",,0.0,,
AT3G49620.1,default,,ATG,,,,"[76, 1150]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49630.1,default,,ATG,,,,"[34, 1033]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G49640.1,default,,ATG,,,,"[148, 1138]",mORF,"[8.39945, 0.0, 0.0]",,0.0,,
AT3G49640.2,default,,ATG,,,,"[279, 1152]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49640.3,default,,ATG,,,,"[153, 909]",mORF,"[0.600554, 0.0, 0.0]",,0.0,,
AT3G49645.1,default,,ATG,,,,"[301, 964]",mORF,"[2.67583, 0.0, 0.0]",,0.0,,
AT3G49645.2,default,,ATG,,,,"[497, 1223]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49650.1,default,,ATG,,,,"[382, 2824]",mORF,"[16.0, 1.0, 0.0]",,0.0,,
AT3G49660.1,default,,ATG,,,,"[126, 1080]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
AT3G49670.1,default,,ATG,,,,"[173, 3182]",mORF,"[9.0, 0.0, 0.0]",,0.0,,
AT3G49680.1,default,,ATG,,,,"[226, 1468]",mORF,"[66.9849, 0.744277, 0.0]",,0.0,,
AT3G49680.2,default,,ATG,,,,"[119, 1355]",mORF,"[23.0151, 0.255723, 0.0]",,0.0,,
AT3G49690.1,default,,ATG,,,,"[206, 1139]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49700.1,default,,ATG,,,,"[0, 1413]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49710.1,default,,ATG,,,,"[0, 2166]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49720.1,default,,ATG,,,,"[177, 963]",mORF,"[0.973682, 0.0, 0.0]",,0.0,,
AT3G49720.2,default,,ATG,,,,"[178, 964]",mORF,"[0.0238702, 0.0, 0.0]",,0.0,,
AT3G49720.3,default,,ATG,,,,"[255, 1041]",mORF,"[0.00244765, 0.0, 0.0]",,0.0,,
AT3G49725.1,default,,ATG,,,,"[60, 1923]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G49730.1,default,,ATG,,,,"[2535, 4452]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49740.1,default,,ATG,,,,"[63, 2277]",mORF,"[0.0, 1.0, 1.0]",,0.0,,
AT3G49750.1,default,,ATG,,,,"[231, 1056]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49750.2,default,,ATG,,,,"[66, 633]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49760.1,default,,ATG,,,,"[86, 557]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
AT3G49780.1,default,,ATG,,,,"[432, 672]",mORF,"[41.0, 0.0, 0.0]",,0.0,,
AT3G49800.1,default,,ATG,,,,"[95, 1382]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
AT3G49820.1,default,,ATG,,,,"[210, 696]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49830.1,default,,ATG,,,,"[134, 1556]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49840.1,default,,ATG,,,,"[38, 1412]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49840.2,default,,ATG,,,,"[0, 1377]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49845.1,default,,ATG,,,,"[209, 584]",mORF,"[21.0, 0.0, 0.0]",,0.0,,
AT3G49845.2,default,,ATG,,,,"[37, 397]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49850.2,default,,ATG,,,,"[417, 1305]",mORF,"[2.62066, 0.0, 0.0]",,0.0,,
AT3G49860.1,default,,ATG,,,,"[76, 607]",mORF,"[50.0, 0.0, 0.0]",,0.0,,
AT3G49870.1,default,,ATG,,,,"[264, 819]",mORF,"[173.0, 1.0, 0.0]",,0.0,,
AT3G49870.2,default,,ATG,,,,"[659, 1157]",mORF,"[0.665893, 0.0102445, 0.0]",,0.0,,
AT3G49890.1,default,,ATG,,,,"[132, 795]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49890.2,default,,ATG,,,,"[132, 879]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49900.1,default,,ATG,,,,"[164, 1718]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
AT3G49900.2,default,,ATG,,,,"[111, 1674]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
