tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
ENST00000257857.9,default,,ATG,,,,"[68, 785]",mORF,"[892.0, 22.0, 0.0]",,0.0,,
ENST00000257868.10,default,,ATG,,,,"[195, 1419]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000257934.9,default,,ATG,,,,"[91, 6454]",mORF,"[12.0, 3.0, 0.0]",,0.0,,
ENST00000258052.8,default,,ATG,,,,"[398, 1670]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000258083.3,default,,ATG,,,,"[79, 646]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000258091.10,default,,ATG,,,,"[71, 1703]",mORF,"[26.0, 0.0, 0.0]",,0.0,,
ENST00000258098.6,default,,ATG,,,,"[241, 2203]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000258198.7,default,,ATG,,,,"[18, 1497]",mORF,"[44.0, 0.0, 0.0]",,0.0,,
ENST00000258201.9,default,,ATG,,,,"[71, 3566]",mORF,"[12.0, 1.0, 0.0]",,0.0,,
ENST00000258214.3,default,,ATG,,,,"[219, 1872]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000258229.14,default,,ATG,,,,"[247, 6661]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000258281.7,default,,ATG,,,,"[241, 2011]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000258341.5,default,,ATG,,,,"[297, 5127]",mORF,"[3.0, 1.0, 0.0]",,0.0,,
ENST00000258383.4,default,,ATG,,,,"[10, 1009]",mORF,"[0.0, 0.0, 3.0]",,0.0,,
ENST00000258418.10,default,,ATG,,,,"[432, 1458]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000258424.3,default,,ATG,,,,"[25, 415]",mORF,"[1070.0, 19.0, 3.0]",,0.0,,
ENST00000258455.8,default,,ATG,,,,"[24, 1215]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000258457.7,default,,ATG,,,,"[48, 747]",mORF,"[11.0, 0.0, 0.0]",,0.0,,
ENST00000258648.7,default,,ATG,,,,"[26, 839]",mORF,"[8.0, 0.0, 0.0]",,0.0,,
ENST00000258662.3,default,,ATG,,,,"[21, 516]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000258733.9,default,,ATG,,,,"[83, 1766]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000258739.9,default,,ATG,,,,"[95, 734]",mORF,"[41.0, 103.0, 0.0]",,0.0,,
ENST00000258886.13,default,,ATG,,,,"[122, 3014]",mORF,"[66.0, 0.0, 0.0]",,0.0,,
ENST00000258955.7,default,,ATG,,,,"[25, 1354]",mORF,"[0.0, 0.315213, 0.0]",,0.0,,
ENST00000258960.7,default,,ATG,,,,"[13, 1504]",mORF,"[38.3051, 2.37551, 0.0]",,0.0,,
ENST00000258962.5,default,,ATG,,,,"[109, 856]",mORF,"[7.36905, 7.83942, 0.0]",,0.0,,
ENST00000258975.7,default,,ATG,,,,"[189, 1083]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000259050.8,default,,ATG,,,,"[122, 2237]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000259154.9,default,,ATG,,,,"[382, 2830]",mORF,"[20.0, 3.0, 0.0]",,0.0,,
ENST00000259235.7,default,,ATG,,,,"[130, 3277]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000259339.7,default,,ATG,,,,"[29, 1040]",mORF,"[8.0, 0.0, 0.0]",,0.0,,
ENST00000259371.7,default,,ATG,,,,"[132, 3531]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000259457.8,default,,ATG,,,,"[17, 851]",mORF,"[891.0, 9.0, 0.0]",,0.0,,
ENST00000259467.9,default,,ATG,,,,"[123, 1029]",mORF,"[146.0, 0.0, 13.0]",,0.0,,
ENST00000259477.6,default,,ATG,,,,"[86, 548]",mORF,"[2860.0, 137.0, 5.0]",,0.0,,
ENST00000259526.4,default,,ATG,,,,"[87, 1161]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000259667.6,default,,ATG,,,,"[63, 555]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000259873.5,default,,ATG,,,,"[26, 803]",mORF,"[14.0, 1.0, 0.0]",,0.0,,
ENST00000259874.6,default,,ATG,,,,"[29, 500]",mORF,"[136.0, 2.0, 0.0]",,0.0,,
ENST00000260047.10,default,,ATG,,,,"[795, 2349]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000260197.12,default,,ATG,,,,"[18, 6663]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000260318.6,default,,ATG,,,,"[107, 824]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000260372.8,default,,ATG,,,,"[35, 743]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
ENST00000260379.11,default,,ATG,,,,"[131, 476]",mORF,"[4412.34, 774.284, 203.104]",,0.0,,
ENST00000260641.10,default,,ATG,,,,"[79, 1264]",mORF,"[710.0, 0.0, 10.0]",,0.0,,
ENST00000260753.8,default,,ATG,,,,"[72, 5415]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000260908.13,default,,ATG,,,,"[172, 1885]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000260956.9,default,,ATG,,,,"[115, 1342]",mORF,"[217.0, 5.0, 32.0]",,0.0,,
ENST00000261016.11,default,,ATG,,,,"[0, 315]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261023.8,default,,ATG,,,,"[283, 3430]",mORF,"[111.273, 0.0, 0.398113]",,0.0,,
ENST00000261233.9,default,,ATG,,,,"[86, 1877]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261263.5,default,,ATG,,,,"[267, 945]",mORF,"[28.0, 0.0, 0.0]",,0.0,,
ENST00000261303.13,default,,ATG,,,,"[45, 1368]",mORF,"[46.0, 0.0, 0.0]",,0.0,,
ENST00000261313.3,default,,ATG,,,,"[86, 650]",mORF,"[803.0, 82.0, 0.0]",,0.0,,
ENST00000261332.11,default,,ATG,,,,"[144, 1251]",mORF,"[75.0, 9.0, 1.0]",,0.0,,
ENST00000261366.10,default,,ATG,,,,"[373, 2134]",mORF,"[13.0, 0.0, 0.0]",,0.0,,
ENST00000261396.6,default,,ATG,,,,"[92, 3563]",mORF,"[130.0, 0.0, 0.0]",,0.0,,
ENST00000261401.8,default,,ATG,,,,"[95, 1520]",mORF,"[72.0, 0.0, 0.0]",,0.0,,
ENST00000261402.7,default,,ATG,,,,"[301, 2287]",mORF,"[13.0, 0.0, 0.0]",,0.0,,
ENST00000261407.9,default,,ATG,,,,"[52, 1516]",mORF,"[0.845085, 0.0, 21.4088]",,0.0,,
ENST00000261416.12,default,,ATG,,,,"[28, 1699]",mORF,"[112.0, 10.0, 2.0]",,0.0,,
ENST00000261483.5,default,,ATG,,,,"[491, 3926]",mORF,"[152.0, 0.0, 0.0]",,0.0,,
ENST00000261507.11,default,,ATG,,,,"[127, 1009]",mORF,"[71.0, 0.0, 3.0]",,0.0,,
ENST00000261574.10,default,,ATG,,,,"[180, 3528]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261588.10,default,,ATG,,,,"[27, 4884]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000261590.13,default,,ATG,,,,"[75, 3432]",mORF,"[7.0, 2.0, 0.0]",,0.0,,
ENST00000261597.9,default,,ATG,,,,"[136, 2065]",mORF,"[12.0, 1.0, 0.0]",,0.0,,
ENST00000261637.5,default,,ATG,,,,"[178, 8536]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000261646.11,default,,ATG,,,,"[169, 3613]",mORF,"[9.0, 0.0, 0.0]",,0.0,,
ENST00000261667.8,default,,ATG,,,,"[176, 1742]",mORF,"[28.0, 1.0, 0.0]",,0.0,,
ENST00000261693.11,default,,ATG,,,,"[144, 1674]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261700.8,default,,ATG,,,,"[94, 829]",mORF,"[0.969206, 1.59227, 0.138458]",,0.0,,
ENST00000261708.9,default,,ATG,,,,"[81, 1875]",mORF,"[129.0, 0.0, 0.0]",,0.0,,
ENST00000261714.11,default,,ATG,,,,"[125, 1493]",mORF,"[476.0, 2.0, 0.0]",,0.0,,
ENST00000261733.7,default,,ATG,,,,"[50, 1604]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261739.9,default,,ATG,,,,"[259, 2032]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261758.6,default,,ATG,,,,"[28, 733]",mORF,"[66.0, 6.0, 2.0]",,0.0,,
ENST00000261778.2,default,,ATG,,,,"[87, 3372]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000261811.6,default,,ATG,,,,"[118, 412]",mORF,"[431.0, 31.0, 0.0]",,0.0,,
ENST00000261817.6,default,,ATG,,,,"[86, 755]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000261868.10,default,,ATG,,,,"[48, 825]",mORF,"[943.0, 122.0, 0.0]",,0.0,,
ENST00000261875.10,default,,ATG,,,,"[169, 1258]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000261880.10,default,,ATG,,,,"[30, 978]",mORF,"[8.0, 0.0, 0.0]",,0.0,,
ENST00000261884.8,default,,ATG,,,,"[28, 1774]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261893.9,default,,ATG,,,,"[11, 1655]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000261942.7,default,,ATG,,,,"[23, 1361]",mORF,"[53.0, 2.0, 0.0]",,0.0,,
ENST00000261978.9,default,,ATG,,,,"[293, 5759]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262030.8,default,,ATG,,,,"[21, 1611]",mORF,"[1708.0, 148.0, 57.0]",,0.0,,
ENST00000262033.11,default,,ATG,,,,"[285, 768]",mORF,"[0.0, 88.1429, 0.530981]",,0.0,,
ENST00000262056.14,default,,ATG,,,,"[28, 1864]",mORF,"[0.369061, 0.0, 0.0]",,0.0,,
ENST00000262061.7,default,,ATG,,,,"[33, 567]",mORF,"[80.0, 3.0, 0.0]",,0.0,,
ENST00000262177.9,default,,ATG,,,,"[167, 1148]",mORF,"[4.75482, 0.0, 6.7926]",,0.0,,
ENST00000262188.13,default,,ATG,,,,"[132, 1584]",mORF,"[78.0, 3.0, 15.0]",,0.0,,
ENST00000262193.7,default,,ATG,,,,"[65, 791]",mORF,"[1799.0, 97.0, 10.0]",,0.0,,
ENST00000262225.8,default,,ATG,,,,"[85, 691]",mORF,"[118.0, 0.0, 9.0]",,0.0,,
ENST00000262238.10,default,,ATG,,,,"[101, 1346]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262306.11,default,,ATG,,,,"[38, 524]",mORF,"[226.332, 5.41033, 0.0]",,0.0,,
ENST00000262394.7,default,,ATG,,,,"[282, 1548]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262426.6,default,,ATG,,,,"[43, 1183]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262428.5,default,,ATG,,,,"[164, 593]",mORF,"[875.0, 0.0, 602.0]",,0.0,,
ENST00000262498.8,default,,ATG,,,,"[266, 848]",mORF,"[150.0, 0.0, 0.0]",,0.0,,
ENST00000262525.6,default,,ATG,,,,"[211, 2821]",mORF,"[47.0, 0.0, 0.0]",,0.0,,
ENST00000262570.10,default,,ATG,,,,"[153, 837]",mORF,"[21.0, 1.0, 0.0]",,0.0,,
ENST00000262577.6,default,,ATG,,,,"[26, 2873]",mORF,"[49.0, 0.0, 0.0]",,0.0,,
ENST00000262605.9,default,,ATG,,,,"[133, 1162]",mORF,"[6.0, 81.0, 2.0]",,0.0,,
ENST00000262640.11,default,,ATG,,,,"[83, 866]",mORF,"[112.0, 55.0, 0.0]",,0.0,,
ENST00000262646.12,default,,ATG,,,,"[221, 860]",mORF,"[5.0, 8.0, 0.0]",,0.0,,
ENST00000262722.11,default,,ATG,,,,"[103, 2155]",mORF,"[0.0, 2.24812, 0.0]",,0.0,,
ENST00000262765.10,default,,ATG,,,,"[180, 5172]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262809.9,default,,ATG,,,,"[15, 1881]",mORF,"[7.0, 0.0, 0.0]",,0.0,,
ENST00000262815.13,default,,ATG,,,,"[31, 1873]",mORF,"[47.0, 3.0, 0.0]",,0.0,,
ENST00000262820.7,default,,ATG,,,,"[910, 2878]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262887.10,default,,ATG,,,,"[69, 1971]",mORF,"[479.0, 10.0, 0.0]",,0.0,,
ENST00000262891.9,default,,ATG,,,,"[318, 2577]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000262940.12,default,,ATG,,,,"[67, 2479]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262947.8,default,,ATG,,,,"[8, 530]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000262971.3,default,,ATG,,,,"[25, 1558]",mORF,"[35.0, 0.0, 0.0]",,0.0,,
ENST00000263025.9,default,,ATG,,,,"[11, 1151]",mORF,"[0.0, 0.0, 2.0]",,0.0,,
ENST00000263026.10,default,,ATG,,,,"[478, 2656]",mORF,"[21.0, 2.0, 1.0]",,0.0,,
ENST00000263036.9,default,,ATG,,,,"[673, 2407]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000263038.9,default,,ATG,,,,"[22, 1039]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263063.9,default,,ATG,,,,"[3, 1752]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263092.11,default,,ATG,,,,"[130, 1819]",mORF,"[239.0, 0.0, 0.0]",,0.0,,
ENST00000263095.10,default,,ATG,,,,"[414, 2298]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263102.7,default,,ATG,,,,"[132, 1557]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263103.1,default,,ATG,,,,"[24, 1545]",mORF,"[6.40738, 0.0, 0.0]",,0.0,,
ENST00000263168.4,default,,ATG,,,,"[13, 874]",mORF,"[12.0, 89.0, 2.0]",,0.0,,
ENST00000263181.7,default,,ATG,,,,"[139, 2836]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000263202.15,default,,ATG,,,,"[108, 1032]",mORF,"[7.0, 0.0660182, 0.0]",,0.0,,
ENST00000263228.4,default,,ATG,,,,"[598, 1315]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000263239.7,default,,ATG,,,,"[87, 2100]",mORF,"[48.0, 4.0, 0.0]",,0.0,,
ENST00000263256.7,default,,ATG,,,,"[204, 711]",mORF,"[101.0, 2.0, 0.0]",,0.0,,
ENST00000263276.6,default,,ATG,,,,"[198, 2220]",mORF,"[48.0, 0.0, 0.0]",,0.0,,
ENST00000263277.8,default,,ATG,,,,"[172, 1804]",mORF,"[1.0, 1.0, 0.0]",,0.0,,
ENST00000263309.7,default,,ATG,,,,"[37, 649]",mORF,"[196.407, 5.50673, 2.75337]",,0.0,,
ENST00000263367.7,default,,ATG,,,,"[194, 2498]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263379.4,default,,ATG,,,,"[111, 2022]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263382.8,default,,ATG,,,,"[133, 742]",mORF,"[369.0, 2.0, 1.0]",,0.0,,
ENST00000263388.7,default,,ATG,,,,"[90, 7056]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263398.11,default,,ATG,,,,"[133, 1219]",mORF,"[175.402, 27.9796, 0.0]",,0.0,,
ENST00000263433.8,default,,ATG,,,,"[94, 2443]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000263468.13,default,,ATG,,,,"[275, 3629]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263579.5,default,,ATG,,,,"[21, 1035]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000263635.8,default,,ATG,,,,"[268, 5854]",mORF,"[51.0, 0.0, 0.0]",,0.0,,
ENST00000263657.7,default,,ATG,,,,"[47, 806]",mORF,"[4.0, 0.0, 3.0]",,0.0,,
ENST00000263681.7,default,,ATG,,,,"[77, 1478]",mORF,"[0.0, 0.0, 2.0]",,0.0,,
ENST00000263754.5,default,,ATG,,,,"[32, 2531]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263773.10,default,,ATG,,,,"[53, 3107]",mORF,"[45.0, 2.0, 0.0]",,0.0,,
ENST00000263774.9,default,,ATG,,,,"[18, 813]",mORF,"[1611.0, 0.0, 0.0]",,0.0,,
ENST00000263795.11,default,,ATG,,,,"[31, 1912]",mORF,"[34.0, 0.0, 3.0]",,0.0,,
ENST00000263812.8,default,,ATG,,,,"[9, 273]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000263847.6,default,,ATG,,,,"[110, 2534]",mORF,"[69.0, 0.0, 0.0]",,0.0,,
ENST00000263856.9,default,,ATG,,,,"[95, 764]",mORF,"[46.0, 0.0, 0.0]",,0.0,,
ENST00000263997.11,default,,ATG,,,,"[20, 950]",mORF,"[0.0, 0.0, 3.0]",,0.0,,
ENST00000264010.10,default,,ATG,,,,"[325, 2509]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000264027.9,default,,ATG,,,,"[56, 956]",mORF,"[16.9462, 0.146088, 0.0730439]",,0.0,,
ENST00000264028.5,default,,ATG,,,,"[139, 1675]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
ENST00000264033.6,default,,ATG,,,,"[79, 2800]",mORF,"[13.0, 0.0, 0.0]",,0.0,,
ENST00000264039.7,default,,ATG,,,,"[256, 1933]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264107.12,default,,ATG,,,,"[121, 3298]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264156.3,default,,ATG,,,,"[78, 2544]",mORF,"[123.0, 1.0, 0.0]",,0.0,,
ENST00000264159.11,default,,ATG,,,,"[99, 3339]",mORF,"[0.0, 0.0, 1.0]",,0.0,,
ENST00000264161.9,default,,ATG,,,,"[158, 1664]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264170.9,default,,ATG,,,,"[92, 1490]",mORF,"[0.194683, 0.0265476, 0.0]",,0.0,,
ENST00000264202.8,default,,ATG,,,,"[101, 920]",mORF,"[4.0, 9.0, 4.0]",,0.0,,
ENST00000264220.6,default,,ATG,,,,"[138, 1692]",mORF,"[14.0, 3.0, 0.0]",,0.0,,
ENST00000264233.6,default,,ATG,,,,"[111, 7884]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000264255.8,default,,ATG,,,,"[127, 808]",mORF,"[89.0, 5.0, 9.0]",,0.0,,
ENST00000264258.8,default,,ATG,,,,"[27, 405]",mORF,"[130.924, 4.35688, 4.9378]",,0.0,,
ENST00000264266.12,default,,ATG,,,,"[62, 1460]",mORF,"[6.0, 0.0, 5.0]",,0.0,,
ENST00000264279.10,default,,ATG,,,,"[179, 1769]",mORF,"[11.0, 1.0, 2.0]",,0.0,,
ENST00000264389.7,default,,ATG,,,,"[42, 1263]",mORF,"[1.0, 0.0, 1.0]",,0.0,,
ENST00000264552.14,default,,ATG,,,,"[199, 868]",mORF,"[826.04, 1.53907, 0.0]",,0.0,,
ENST00000264596.4,default,,ATG,,,,"[80, 1898]",mORF,"[85.0, 0.0, 10.0]",,0.0,,
ENST00000264607.9,default,,ATG,,,,"[144, 1152]",mORF,"[0.56723, 0.0, 0.0]",,0.0,,
ENST00000264634.9,default,,ATG,,,,"[321, 1464]",mORF,"[27.0, 0.0, 0.0]",,0.0,,
ENST00000264639.9,default,,ATG,,,,"[164, 1769]",mORF,"[81.0, 0.0, 2.0]",,0.0,,
ENST00000264657.10,default,,ATG,,,,"[187, 2500]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000264670.11,default,,ATG,,,,"[65, 2369]",mORF,"[21.0, 0.0, 0.0]",,0.0,,
ENST00000264720.8,default,,ATG,,,,"[50, 2786]",mORF,"[30.0, 0.0, 2.0]",,0.0,,
ENST00000264748.6,default,,ATG,,,,"[35, 1550]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264750.10,default,,ATG,,,,"[23, 1091]",mORF,"[208.0, 0.0, 0.0]",,0.0,,
ENST00000264833.9,default,,ATG,,,,"[149, 1514]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264864.8,default,,ATG,,,,"[131, 1577]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264867.7,default,,ATG,,,,"[90, 2487]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264868.9,default,,ATG,,,,"[83, 3377]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264893.11,default,,ATG,,,,"[152, 1442]",mORF,"[2.0, 3.0, 3.0]",,0.0,,
ENST00000264896.8,default,,ATG,,,,"[281, 1718]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
ENST00000264908.11,default,,ATG,,,,"[128, 1100]",mORF,"[19.0, 4.0, 58.0]",,0.0,,
ENST00000264914.10,default,,ATG,,,,"[62, 1664]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000264926.7,default,,ATG,,,,"[87, 1575]",mORF,"[176.0, 0.0, 0.0]",,0.0,,
ENST00000264932.11,default,,ATG,,,,"[36, 2031]",mORF,"[7.76107, 3.24343, 0.34751]",,0.0,,
ENST00000264935.6,default,,ATG,,,,"[22, 1966]",mORF,"[312.0, 62.0, 0.0]",,0.0,,
ENST00000265026.8,default,,ATG,,,,"[318, 3219]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000265028.8,default,,ATG,,,,"[178, 1255]",mORF,"[422.0, 13.0, 8.0]",,0.0,,
ENST00000265044.7,default,,ATG,,,,"[28, 586]",mORF,"[779.0, 26.0, 1.0]",,0.0,,
ENST00000265056.12,default,,ATG,,,,"[56, 2771]",mORF,"[371.0, 0.0, 56.0]",,0.0,,
ENST00000265069.13,default,,ATG,,,,"[82, 3307]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000265073.9,default,,ATG,,,,"[70, 454]",mORF,"[4403.0, 8.0, 381.0]",,0.0,,
ENST00000265097.9,default,,ATG,,,,"[107, 1163]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000265100.6,default,,ATG,,,,"[54, 492]",mORF,"[20.0, 0.0, 0.0]",,0.0,,
ENST00000265107.9,default,,ATG,,,,"[50, 2015]",mORF,"[55.6347, 0.542249, 0.0]",,0.0,,
ENST00000265148.9,default,,ATG,,,,"[24, 8130]",mORF,"[9.0, 4.0, 0.0]",,0.0,,
ENST00000265174.5,default,,ATG,,,,"[55, 1930]",mORF,"[141.0, 6.0, 0.0]",,0.0,,
ENST00000265187.4,default,,ATG,,,,"[152, 2627]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000265192.9,default,,ATG,,,,"[153, 537]",mORF,"[176.068, 1.50485, 1.77846]",,0.0,,
ENST00000265229.12,default,,ATG,,,,"[140, 521]",mORF,"[33.0, 0.0, 0.0]",,0.0,,
ENST00000265245.10,default,,ATG,,,,"[29, 2006]",mORF,"[39.0, 0.0, 0.0]",,0.0,,
ENST00000265304.11,default,,ATG,,,,"[96, 543]",mORF,"[107.024, 2.39057, 1.65501]",,0.0,,
ENST00000265333.8,default,,ATG,,,,"[87, 939]",mORF,"[1.0, 2.0, 0.0]",,0.0,,
ENST00000265344.8,default,,ATG,,,,"[122, 506]",mORF,"[231.0, 6.0, 0.0]",,0.0,,
ENST00000265346.11,default,,ATG,,,,"[45, 2730]",mORF,"[18.0, 0.0, 0.0]",,0.0,,
ENST00000265428.4,default,,ATG,,,,"[10, 2779]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000265447.8,default,,ATG,,,,"[378, 1797]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000265462.9,default,,ATG,,,,"[95, 740]",mORF,"[42.0, 2.0, 1.0]",,0.0,,
ENST00000265471.10,default,,ATG,,,,"[39, 1047]",mORF,"[0.0, 0.0, 1.0]",,0.0,,
ENST00000265523.9,default,,ATG,,,,"[76, 967]",mORF,"[42.0, 0.0, 0.0]",,0.0,,
ENST00000265563.13,default,,ATG,,,,"[278, 1493]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000265564.8,default,,ATG,,,,"[34, 910]",mORF,"[123.0, 37.0, 0.0]",,0.0,,
ENST00000265586.10,default,,ATG,,,,"[165, 4350]",mORF,"[1.37059, 0.0, 0.0]",,0.0,,
ENST00000265631.10,default,,ATG,,,,"[142, 2170]",mORF,"[3.0, 1.0, 1.0]",,0.0,,
ENST00000265641.10,default,,ATG,,,,"[155, 2477]",mORF,"[206.0, 2.0, 0.0]",,0.0,,
ENST00000265643.4,default,,ATG,,,,"[189, 561]",mORF,"[22.0, 62.0, 0.0]",,0.0,,
ENST00000265689.9,default,,ATG,,,,"[211, 1585]",mORF,"[22.0, 4.0, 1.0]",,0.0,,
ENST00000265753.13,default,,ATG,,,,"[28, 775]",mORF,"[176.0, 52.0, 728.0]",,0.0,,
ENST00000265758.7,default,,ATG,,,,"[29, 875]",mORF,"[696.0, 5.0, 0.0]",,0.0,,
ENST00000265807.8,default,,ATG,,,,"[335, 1700]",mORF,"[223.0, 0.0, 0.0]",,0.0,,
ENST00000265857.8,default,,ATG,,,,"[92, 1076]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000265866.12,default,,ATG,,,,"[176, 1217]",mORF,"[160.514, 0.412633, 0.206317]",,0.0,,
ENST00000265990.12,default,,ATG,,,,"[307, 5857]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000266025.4,default,,ATG,,,,"[458, 1514]",mORF,"[0.0, 1.0, 0.0]",,0.0,,
ENST00000266069.5,default,,ATG,,,,"[119, 806]",mORF,"[13.0, 1.0, 0.0]",,0.0,,
ENST00000266077.5,default,,ATG,,,,"[137, 1301]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000266079.5,default,,ATG,,,,"[114, 2940]",mORF,"[55.0, 0.0, 0.0]",,0.0,,
ENST00000266085.7,default,,ATG,,,,"[297, 933]",mORF,"[105.0, 12.0, 0.0]",,0.0,,
ENST00000266304.9,default,,ATG,,,,"[103, 1015]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
ENST00000266546.11,default,,ATG,,,,"[278, 3149]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000266563.9,default,,ATG,,,,"[183, 1992]",mORF,"[141.0, 0.0, 0.0]",,0.0,,
ENST00000266659.8,default,,ATG,,,,"[126, 927]",mORF,"[0.0, 6.0, 5.0]",,0.0,,
ENST00000266718.5,default,,ATG,,,,"[118, 1135]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
ENST00000266735.10,default,,ATG,,,,"[122, 383]",mORF,"[25.2817, 3.61167, 0.0]",,0.0,,
ENST00000266970.9,default,,ATG,,,,"[179, 1076]",mORF,"[32.2573, 0.744398, 3.72199]",,0.0,,
ENST00000267113.4,default,,ATG,,,,"[53, 3398]",mORF,"[18.0, 0.0, 0.0]",,0.0,,
ENST00000267115.10,default,,ATG,,,,"[85, 799]",mORF,"[184.0, 6.0, 31.0]",,0.0,,
